round, avgFit, bestFit, avgNode, bestNode, bestBotName
131,0.6994941963698255,0.9142997061704211,409.06666666666666,410,sampleex.X_GPbot_131_16
132,0.7868644701584689,0.965771458662454,391.46666666666664,328,sampleex.X_GPbot_132_3
133,0.780790824570336,0.9994496422674739,387.76666666666665,412,sampleex.X_GPbot_133_23
134,0.7445985788460494,0.9377197388247112,374.56666666666666,412,sampleex.X_GPbot_134_1
135,0.7186048321316333,1.0,388.0,400,sampleex.X_GPbot_135_7
136,0.7495073118697647,0.9374053508329127,403.43333333333334,447,sampleex.X_GPbot_136_2
137,0.7778314344261195,0.9396857577293461,419.2,377,sampleex.X_GPbot_137_10
138,0.7825445520624937,0.9448698315467075,399.1333333333333,387,sampleex.X_GPbot_138_29
139,0.7109070709785937,0.9521580863234529,379.1666666666667,386,sampleex.X_GPbot_139_11
140,0.7833419614879877,0.9448659585230147,372.6,377,sampleex.X_GPbot_140_20
141,0.7268009507567101,0.9155645981688708,375.8,397,sampleex.X_GPbot_141_17
142,0.7739707059470783,0.9643979057591623,383.26666666666665,389,sampleex.X_GPbot_142_10
143,0.7110951226177988,0.9387550200803213,397.1333333333333,375,sampleex.X_GPbot_143_4
144,0.7855610113881869,0.9691422594142259,385.8666666666667,421,sampleex.X_GPbot_144_19
145,0.7659350872860134,0.9179286761113825,385.4,383,sampleex.X_GPbot_145_29
146,0.7365675783619994,0.9291063404892661,385.56666666666666,423,sampleex.X_GPbot_146_14
147,0.6509997438155387,0.9217904574520414,393.43333333333334,380,sampleex.X_GPbot_147_3
148,0.7439443844484691,0.9383838383838384,387.1,377,sampleex.X_GPbot_148_11
149,0.7238925462279612,0.957680250783699,389.56666666666666,354,sampleex.X_GPbot_149_21
150,0.721442920825109,0.9033653846153846,380.6666666666667,354,sampleex.X_GPbot_150_0
151,0.7805117099894432,0.9284284284284284,348.96666666666664,356,sampleex.X_GPbot_151_3
152,0.7650957225890623,0.9221616261774913,360.8,346,sampleex.X_GPbot_152_10
153,0.811111277125042,0.9496402877697842,348.06666666666666,339,sampleex.X_GPbot_153_20
154,0.7620123824895392,0.927,351.23333333333335,267,sampleex.X_GPbot_154_10
155,0.7476495567350361,0.9683377308707124,347.4,320,sampleex.X_GPbot_155_18
156,0.7395026107143984,0.8798521256931608,363.76666666666665,282,sampleex.X_GPbot_156_6
157,0.7187803279774772,0.9413252402630248,344.1333333333333,282,sampleex.X_GPbot_157_0
158,0.7854916850512826,0.9028760018859029,326.3666666666667,396,sampleex.X_GPbot_158_26
159,0.8231509891885961,0.9486916367367881,323.6666666666667,238,sampleex.X_GPbot_159_28
160,0.8456455849116143,0.9473415132924335,306.9,225,sampleex.X_GPbot_160_9
161,0.7987475298474053,0.9368686868686869,283.96666666666664,233,sampleex.X_GPbot_161_23
162,0.7855139960568079,0.9387961557916035,268.9,231,sampleex.X_GPbot_162_20
163,0.7642659517646508,0.9343283582089552,265.0,294,sampleex.X_GPbot_163_16
164,0.81936015550326,0.9269005847953217,281.6,259,sampleex.X_GPbot_164_25
165,0.8104967234364403,0.9348370927318296,282.1,304,sampleex.X_GPbot_165_14
166,0.7626563461388289,0.9410868461147791,288.8333333333333,296,sampleex.X_GPbot_166_5
167,0.7795408896360602,0.946181445412609,319.6333333333333,400,sampleex.X_GPbot_167_1
168,0.8022593000797091,0.9574025974025974,334.1,360,sampleex.X_GPbot_168_14
169,0.7774015334235498,0.9535490605427975,320.2,282,sampleex.X_GPbot_169_2
170,0.7592475932552787,0.9128953771289537,337.6666666666667,364,sampleex.X_GPbot_170_17
